Datetime,Text,TweetID,username,geo
2020-02-29 16:13:41+00:00,I’m just hoping you make it through the next pandemic better than the last time ,1233787434720092160,KBjornOleary,
2020-02-29 03:55:31+00:00,Chapter 1 Morons decided that it is a good idea to spread their germs when everybody is trying to prevent a pandemic. Well done. #stupididiotsareeverywhere #whatthefuckiswrongwithpeople @Singapore https://www.instagram.com/p/B9Iu8raA-7P/?igshid=y716bxfybu5u,1233601666152304642,fabienpascal,
2020-02-29 03:53:52+00:00,Morons decided that it is a good idea to spread their germs when everybody is trying to prevent a pandemic. Well done. #stupididiotsareeverywhere #whatthefuckiswrongwithpeople @Singapore https://www.instagram.com/p/B9IuwqRAdfN/?igshid=1ikrfor10m4d6,1233601252111634432,fabienpascal,
2020-02-28 01:14:31+00:00,One of the many good things about being in Singapore during a pandemic is that not everyone is immediately trying to turn this into a political issue to score points for their side. The virus doesn't care. It will infect and kill regardless of your tribal affiliation.,1233198762853429248,ehn,
2020-02-27 13:18:37+00:00,Great counterpoints to the isolationism and anti-globalization sentiment that are bound to follow in the wake of the #COVID19 pandemic ,1233018602510413826,ehn,
2020-02-26 14:30:18+00:00,How a Sick Chimp Led to a Global Pandemic: The Rise of HIV https://youtu.be/izwomieBwG0 via @YouTube,1232674254866374656,abasmayorr,
2020-02-26 10:38:17+00:00,"COVID is contagious 1-2 weeks before symptoms show 💀💀 Pandemic happening soon I’m stockpiling beans and water in my apartment in Malaysia, sealing the air vents If it starts getting bad, I ain’t leaving my apartment 🧐🧐",1232615865343856642,davisonio,
2020-02-26 06:57:32+00:00,Pandemic Scenario for ECB May Mean Revisiting Maxed-Out Toolkit ,1232560311430828032,analystabhishek,
2020-02-24 11:37:36+00:00,People are more concerned about the economy than Coronavirus pandemic in different parts of the world. Korean and Japanese factories are running out of spare parts made in China. We need medical doctor-economist to solve the virus-related economic crisis.,1231906015005642753,henrychanesq,
2020-02-24 04:51:47+00:00,It’s really sad to read about front line healthcare workers who sacrifice their lives in caring for others during this Covid-19 pandemic ☹️ #covid19,1231803887557853184,jaschintaz,
2020-02-23 03:23:35+00:00,"Sister: this week till nextweek is a critical week, pg tumaas cases sa south korea mg a announce na pandemic, we might change the alert level to red,You’ll do 12 hour shift with 2 teams. So wala pa ding leave till further notice,saka walang lalabas nang sg. Me: 💭-&gt;🏖 🌅 ⛰👙",1231419305264173056,iimikay,
