Datetime,Text,TweetID,username,geo
2020-05-31 23:58:32+00:00,#circuitbreaker #lockdown2020 #meditation #Promises,1267244101969178624,YCKChapel,
2020-05-31 23:56:28+00:00,"Good morning! It’s the last day of circuit breaker today, but it’s almost certain that things will never be the same again.",1267243579040075778,littlechildren,
2020-05-31 23:34:40+00:00,First day of the month. Last day of Circuit Breaker,1267238093561589761,shootingestar,
2020-05-31 23:34:15+00:00,"The Big Read: Life after circuit breaker – retail, entertainment and leisure won’t be the same again ",1267237991216381955,amirhamidcom,
2020-05-31 23:17:38+00:00,Circuitbreaker is lifted today. Stay safe and vigilant. #SGUnited 🇸🇬,1267233806135648256,jolantru,
2020-05-31 23:00:34+00:00,"The Big Read: Life after circuit breaker - retail, entertainment and leisure won’t be the same again http://dlvr.it/RXkMdm",1267229512749608963,spore8ge,
2020-05-31 22:50:59+00:00,circuit breakerも今日で終わり。確か4月7日から？始まって、毎日最低6km走った。明日からまぁ正直あんまり生活は変わらないですが、少しずつ良くなっていくと良いですね。 ,1267227103079968768,Keni_Orange,
2020-05-31 22:47:56+00:00,"Last deployment today for the current circuit breaker. Next deployment will be once or twice a week during Phase 1. Honestly, I love being deployed. The feeling is indescribable.",1267226334142459904,FyZa0623,
2020-05-31 22:42:24+00:00,How to cut your hair at home and other DIY grooming tips to survive circuit breaker in style #singapore #asia,1267224940794740736,lemonfilmblog,
2020-05-31 22:39:05+00:00,"The Big Read: Life after circuit breaker - retail, entertainment and leisure won’t be the same again https://cna.asia/3eCjTYA",1267224107436785664,ChannelNewsAsia,
2020-05-31 22:00:00+00:00,"If you only focus on the problem, you might miss the easy solution 🤣 1 day until Post Circuit Breaker Phase One #covid19 #circuitbreaker day 56 #limjunlong",1267214271190007808,limjunlong,
2020-05-31 21:56:43+00:00,"Exit Circuit Breaker, Enter GE20 by @isaacjneo https://ge20watch.substack.com/p/get-ge20-done?utm_campaign=post&amp;utm_medium=email&amp;utm_source=twitter This month? Next month?",1267213443284611073,DaveClimate,
